tns_name,previous_name,repeater_name,gl,gb,exp_up,exp_low,bonsai_snr,bonsai_dm,snr_fitb,dm_fitb,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,previous_rp_name,is_repeater,dm_exc_ne2001,dm_exc_ymw16,ra,dec,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_bonsai_dm,log_dm_exc_ne2001,log_dm_exc_ymw16,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
FRB20200624B,-9999,FRB20190812A,78.06,29.8,81.0,-9999.0,14.15,244.2,19.14,245.022,1.97,0.000185,1.17,0.65,0,0.000423,2.4,-3.1,800.2,400.2,593.1,354043.136,352595,43.365,FRB20190812A,1,98.3,101.9,-4865.475,-4974.1465,0.002248222001635545,400.8992888006543,400.00000000000006,0.42205113535168703,4.618126890702492e+34,8.3313170373321245e+37,9.417792713043227e+24,2.389205080485557,2.3877456596088638,1.9925535178321356,2.0081741840064264,0.2944662261615929,-3.7328282715969863,0.06818586174616162,-0.18708664335714442,-3.3736596326249577,2.903198547042978,2.6022770843001926,2.773127924033335,2.603035285808453,-2.6481608063926076,-0.37463492710544816,34.66446586170693,37.92071366129072,24.9739491273286
FRB20200402A,-9999,FRB20190905A,124.64,26.25,5400.0,3900.0,52.68,231.3,206.69,231.53058,1.97,0.0015,7.8,18.0,0,0.0007451,14.53,-48.0,578.2,400.2,462.8,318884.791,312392,49.823,FRB20190905A,1,87.2,88.05,-4962.8645,-4955.382,0.002248222001635545,178.40018351629118,178.00000000000006,0.7434286074480899,9.97907844060751e+35,4.3339892372026164e+38,1.0311622744718218e+26,2.364608359708939,2.3641756327706194,1.9405164849325673,1.9447293603032958,0.2944662261615929,-2.8239087409443187,0.8920946026904804,1.255272505103306,-3.1277854366024145,2.762078087334639,2.6022770843001926,2.665393350279712,2.2513952967893847,-2.6481608063926076,-0.12876073108290492,35.99909043641375,38.63688782848142,26.013327015780163
FRB20200213C,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,10.32,485.2,17.4,489.99,45.220000000000006,0.019,0.3,2.67,0,0.0097,65.0,-590.0,450.0,400.2,422.7,904164.121,933274,40.039,FRB20190915D,1,200.3,200.75,-4993.609,-4976.069,0.12931651297707292,56.23996234625825,49.80000000000001,8.589266063620313,4.7356660049331705e+38,6.00906271833168e+40,3.1605319416506557e+25,2.69018721678538,2.685920792194535,2.3016809492935764,2.3026555539507187,1.655330558009341,-1.7212463990471711,-0.5228787452803376,0.42651126136457523,-2.0132282657337552,2.6532125137753435,2.6022770843001926,2.626032247829019,1.7500450212433156,-0.888346014663893,0.9339560557826471,38.67538106505577,40.77880673689445,25.49976018384667
FRB20200214B,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,31.36,485.2,54.62,488.827,28.51,0.00495,0.9,12.4,0,0.00444,21.7,-102.8,516.6,400.2,444.8,913491.46,928238,40.363,FRB20190915D,1,199.7,200.2,-4993.609,-4976.069,0.12857111230545396,131.3656774723549,116.40000000000003,3.934178317686985,2.287072026154689e+39,1.87339603099361e+41,2.1288197015586324e+26,2.689155185833451,2.685920792194535,2.3003780648707024,2.3014640731432996,1.45499721730946,-2.305394801066431,-0.045757490560675115,1.0934216851622351,-2.3526170298853804,2.7131544018372984,2.6022770843001926,2.6481647785740012,2.1184819098852308,-0.8908565988739938,0.594854040543259,39.359279841943426,41.27262959579188,26.328138880821143
FRB20200214A,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,15.53,478.8,33.23,489.83,39.32,0.01,1.4,20.6,0,0.005,43.7,-62.0,675.0,472.3,564.6,1860545.222,1881749,39.551,FRB20190915D,1,200.2,200.7,-4993.609,-4976.069,0.12919229889181869,228.8872789853716,202.7,4.427943765563195,4.8706895638517624e+39,3.737826798112536e+41,1.0912609409212285e+26,2.690045380289448,2.680154141734373,2.3014640731432996,2.3025473724874854,1.594613509160098,-2.0,0.146128035678238,1.3138672203691535,-2.3010299956639813,2.829303772831025,2.6742179455767,2.7517408738109004,2.3596216562832,-0.8887633737129889,0.6462020967458276,39.687590450449925,41.5726191733492,26.037928610947667
FRB20200214A,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,15.53,478.8,33.23,489.83,39.32,0.01,1.4,20.6,1,0.005,44.4,-103.0,570.0,425.7,492.6,1860545.222,1881749,39.551,FRB20190915D,1,200.2,200.7,-4993.609,-4976.069,0.12919229889181869,162.94244873008944,144.3,4.427943765563195,4.249560182701697e+39,3.261164507173637e+41,1.433578712908963e+26,2.690045380289448,2.680154141734373,2.3014640731432996,2.3025473724874854,1.594613509160098,-2.0,0.146128035678238,1.3138672203691535,-2.3010299956639813,2.7558748556724915,2.6291036501771363,2.6924944075030846,2.2120342386836853,-0.8887633737129889,0.6462020967458276,39.628343984142106,41.513372707041384,26.156421543563297
FRB20200312A,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,9.92,488.5,16.04,488.491,15.73,0.0076,0.37,1.99,0,0.00382,97.0,-208.0,562.0,453.8,505.0,584992.239,584757,37.384,FRB20190915D,1,199.55,200.0,-4993.609,-4976.069,0.12838471852649286,122.09122654456651,108.19999999999999,3.3853701997917582,4.154769162881137e+38,8.716712924563156e+40,2.2237755584266048e+26,2.6888565666497897,2.688864568054792,2.300051732120042,2.3010299956639813,1.1967287226232868,-2.1191864077192086,-0.431798275933005,0.29885307640970665,-2.417936637088291,2.749736315569061,2.6568644915489172,2.7032913781186614,2.0866844567361915,-0.8914866667234,0.5296061669460677,38.61854689958298,40.940352743205914,26.34709095257927
FRB20200313C,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,16.44,485.2,42.51,489.74,57.02,0.01,0.72,15.2,0,0.005,34.4,-47.3,706.6,458.3,569.1,1138235.583,1133035,39.337,FRB20190915D,1,200.15,200.65,-4993.609,-4976.069,0.12913018894754177,280.36302591567465,248.3,4.428187332995217,3.618983528838471e+39,1.935617473759938e+41,2.624111697205055e+25,2.689965576899223,2.685920792194535,2.301355594441124,2.3024391640698574,1.756027212973441,-2.0,-0.14266750356873156,1.1818435879447726,-2.3010299956639813,2.8491736330988267,2.6611498572447867,2.755188585608325,2.4477207386113657,-0.8889722134993828,0.6462259852792173,39.55858660649841,41.286819534041705,25.4189823171546
FRB20200313C,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,16.44,485.2,42.51,489.74,57.02,0.01,0.72,15.2,1,0.005,35.5,-69.0,615.0,428.5,513.3,1138235.583,1133035,39.337,FRB20190915D,1,200.15,200.65,-4993.609,-4976.069,0.12913018894754177,210.58278023871654,186.5,4.428187332995217,3.264143815415194e+39,1.7458310477613354e+41,3.2256479016093784e+25,2.689965576899223,2.685920792194535,2.301355594441124,2.3024391640698574,1.756027212973441,-2.0,-0.14266750356873156,1.1818435879447726,-2.3010299956639813,2.788875115775417,2.631950826259217,2.7103712642607625,2.323422855201508,-0.8889722134993828,0.6462259852792173,39.51376928515084,41.24200221269414,25.508616959849725
FRB20200313B,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,9.68,478.8,23.75,490.33,16.71,0.013,0.36,7.2,0,0.00649,71.0,-91.0,690.8,504.5,590.4,1357156.761,1352998,37.909,FRB20190915D,1,200.45,200.95,-4993.609,-4976.069,0.12950281960453747,210.4263752923253,186.29999999999995,5.745890924178732,1.788947460910647e+39,1.0103106006114769e+41,1.4279158986499372e+26,2.6904884656220207,2.680154141734373,2.3020060605865402,2.303088010528054,1.2229764498933913,-1.8860566476931633,-0.44369749923271273,0.8573324964312685,-2.187755303199631,2.839352328895421,2.7028611705729295,2.7711463488149852,2.3231001742935393,-0.8877207757884358,0.7593573774030725,39.2525975860835,41.004454909816815,26.154702629129336
FRB20200313B,-9999,FRB20190915D,122.17,-16.0,92.5,-9999.0,9.68,478.8,23.75,490.33,16.71,0.013,0.36,7.2,1,0.00696,84.0,-131.0,627.9,485.6,552.2,1357156.761,1352998,37.909,FRB20190915D,1,200.45,200.95,-4993.609,-4976.069,0.12950281960453747,160.72825122972566,142.29999999999995,6.162003209905081,1.6731991665224584e+39,9.449415881735393e+40,1.632309552382645e+26,2.6904884656220207,2.680154141734373,2.3020060605865402,2.303088010528054,1.2229764498933913,-1.8860566476931633,-0.44369749923271273,0.8573324964312685,-2.157390760389438,2.797890483058349,2.686278678067201,2.7420964023032446,2.206092219481581,-0.8877207757884358,0.7897219202132654,39.22354763957176,40.975404963305074,26.212802522152817
FRB20200515A,-9999,FRB20191013D,159.66,-41.25,67.0,-9999.0,23.5,524.1,40.76,522.407,26.540000000000003,0.01291,4.2,50.0,0,0.00244,0.99,-5.77,800.2,400.2,436.2,1092915.927,1086204,50.153,FRB20191013D,1,239.7,243.3,-4979.291,-4992.687,0.177695053862589,471.07802154503565,400.00000000000006,2.0718436338824042,1.757990640705598e+40,1.7391165811283938e+42,2.317202609153985e+27,2.718008987641071,2.7194141597025934,2.379668034033654,2.3861421089308186,1.4239009185284168,-1.8890737577335797,0.6232492903979004,1.6989700043360187,-2.612610173661271,2.903198547042978,2.6022770843001926,2.6396856612426816,2.6730928424161675,-0.7503246606025765,0.3163569752505242,40.245016558621295,42.24032869577138,27.364964008839856
FRB20200427A,-9999,FRB20191105B,140.6,20.42,163.0,160.6,39.16,308.9,86.96,308.9459,1.97,0.000203,7.6,19.7,0,0.000552,17.64,-34.4,669.6,400.2,517.0,333145.914,325273,47.754,FRB20191105B,1,117.7,112.6,-4957.447,-4963.2405,0.023625901011639992,275.76481773253585,269.40000000000003,0.5392595082387652,1.3621470648837646e+38,5.379137322931589e+40,8.988645822953027e+27,2.489882436096346,2.4898179083014504,2.0707764628434346,2.0515383905153275,0.2944662261615929,-3.692503962086787,0.8808135922807914,1.294466226161593,-3.258060922270801,2.8258154449852038,2.6022770843001926,2.7134905430939424,2.440538857781595,-1.6266116199860317,-0.2682021886654294,38.134223998927375,40.7307126314412,27.953694268383114
FRB20200215A,-9999,FRB20191106C,105.7,73.22,65.6,-9999.0,12.8,323.5,40.51,330.26,9.83,0.00839,0.071,0.94,0,0.0039,4.2,-168.0,455.4,400.2,405.2,1029255.056,1055177,43.506,FRB20191106C,1,152.6,154.85,-4899.7115,-4977.99875,0.06910638604467984,59.01467250966632,55.19999999999999,3.6479063738723303,4.452600683698165e+37,3.5955486341154447e+39,4.799056721170896e+25,2.5188559765638336,2.5098742850047193,2.1835545336188615,2.1899112096928057,0.9925535178321356,-2.0762380391712996,-1.1487416512809248,-0.026872146400301365,-2.408935392973501,2.658393026279124,2.6022770843001926,2.607669436688243,1.770960001434957,-1.1604818180987804,0.5620436833207412,37.64861374865862,39.55576516748375,25.68115588299055
FRB20200317D,-9999,FRB20191106C,105.7,73.22,65.6,-9999.0,11.39,323.5,17.47,335.129,20.639999999999997,0.019,0.126,2.05,0,0.00942,8.9,-10.6,800.2,400.2,592.0,939015.086,937359,39.777,FRB20191106C,1,155.05,157.3,-4899.7115,-4977.99875,0.07224990204141889,428.8999608165676,400.00000000000006,8.785265433053986,1.5528649296088478e+38,1.0234022821987167e+40,9.905875030322509e+24,2.5252120106315488,2.5098742850047193,2.190471770573345,2.196728722623287,1.3147096929551736,-1.7212463990471711,-0.8996294548824371,0.31175386105575426,-2.0259490972071226,2.903198547042978,2.6022770843001926,2.77232170672292,2.63235600656281,-1.1411627374004814,0.9437548875580297,38.19113368182215,40.010046381118805,24.995892844746407
FRB20200617C,-9999,FRB20191106C,105.7,73.22,65.6,-9999.0,20.42,323.5,42.16,331.93,28.51,0.01012,0.144,2.06,0,0.00502,12.6,-63.3,535.0,400.2,442.1,1292780.745,1289428,40.826,FRB20191106C,1,153.45,155.7,-4899.7115,-4977.99875,0.07019767527881707,144.26264662758456,134.8,4.690722205775813,1.0990649153381662e+38,8.22209744184756e+39,1.0034358699462637e+25,2.52104650593576,2.5098742850047193,2.1859668927678415,2.1922886125681202,1.45499721730946,-1.9948194874962197,-0.8416375079047503,0.31386722036915343,-2.2992962828549808,2.7283537820212285,2.6022770843001926,2.645520514905874,2.1591538954487515,-1.1536772700681877,0.6712397138955689,38.04102334441672,39.91498261939227,25.00148962174783
FRB20201201A,-9999,FRB20191106C,105.7,73.22,65.6,-9999.0,20.47,332.4,83.55,332.4,73.73,0.01004,0.09,1.59,0,0.01239,6.73,-65.3,508.4,400.2,421.4,1862378.831,1856483,40.363,FRB20191106C,1,153.7,155.95,-4899.7115,-4977.99875,0.07051850451110385,115.83010218810142,108.19999999999999,11.573830763120158,8.161117586529312e+37,4.9452607889833743e+39,1.0417174609042651e+24,2.5216610151120733,2.5216610151120733,2.1866738674997452,2.1929853790931624,1.8676442339030985,-1.9982662871909995,-1.0457574905606752,0.2013971243204515,-1.9069286936239365,2.7062055418819706,2.6022770843001926,2.6246945312720813,2.063821439488916,-1.1516969063764322,1.0634771276576984,37.91174963527695,39.69418919911419,24.01774994371494
FRB20210212C,-9999,FRB20191106C,105.7,73.22,65.6,-9999.0,12.02,330.8,24.19,333.57,26.540000000000003,0.035,0.088,0.96,0,0.0175,14.4,-62.4,527.2,400.2,443.2,1398687.986,1399154,43.817,FRB20191106C,1,154.25,156.5,-4899.7115,-4977.99875,0.07122410841848109,136.04546176914715,127.00000000000006,16.336450853254608,5.288252890543083e+37,5.192828655449847e+39,7.251862271063269e+24,2.52318698495035,2.519565500880509,2.1882251727052795,2.194514341882467,1.4239009185284168,-1.4559319556497243,-1.0555173278498313,-0.017728766960431602,-1.7569619513137056,2.7219754015859534,2.6022770843001926,2.646599751720373,2.133684059077997,-1.1473729785413793,1.2131577105642548,37.723312215452864,39.7154039926855,24.860449547287065
FRB20210316C,-9999,FRB20191106C,105.7,73.22,65.6,-9999.0,18.18,331.6,45.39,331.91,42.27,0.00891,0.08,1.29,0,0.00781,20.9,-131.0,494.8,400.2,433.4,1359307.887,1352945,45.673,FRB20191106C,1,153.45,155.7,-4899.7115,-4977.99875,0.07019767527881707,101.24070008137613,94.60000000000002,7.297717216555597,6.747054627371502e+37,4.47794243546801e+39,2.6388230650803994e+24,2.5210203373118727,2.520614521878236,2.1859668927678415,2.1922886125681202,1.626032247829019,-2.050122295963125,-1.0969100130080565,0.11058971029924898,-2.1073489661226996,2.694429690957083,2.6022770843001926,2.636888906983799,2.0053551396512432,-1.1536772700681877,0.8631870306278498,37.82911422642474,39.651078506366886,24.421410271449556
FRB20200418A,-9999,FRB20191114A,46.97,16.83,61.1,-9999.0,14.26,553.2,26.86,554.9,6.88,0.01,0.59,5.3,0,0.005,88.6,-158.0,592.4,468.4,526.8,506772.81,505413,45.88,FRB20191114A,1,228.4,237.65,-4862.713,-4989.6005,0.1639290060922721,144.32719675544172,124.0,4.295794652275912,1.9063972860044353e+39,2.4701085811443904e+41,2.8132113615794437e+27,2.744214724814166,2.742882171437273,2.3586960995738107,2.3759378186307774,0.8375884382355113,-2.0,-0.22914798835785583,0.724275869600789,-2.3010299956639813,2.772615049849171,2.6706168864003255,2.721645766289746,2.15934817647038,-0.7853441942558731,0.6330435130278739,39.28021341106619,41.39271604441569,27.449202362708842
FRB20200614B,-9999,FRB20191114A,46.97,16.83,61.1,-9999.0,14.36,549.9,33.77,552.88,28.51,0.0094,0.43,3.8,0,0.00468,28.4,-332.0,453.9,400.2,417.7,510765.164,511113,45.27,FRB20191114A,1,227.4,236.65,-4862.713,-4989.6005,0.16270674900807772,62.43735242173376,53.69999999999999,4.025090594849111,1.0672235990447644e+39,1.4041401972718853e+41,1.870162754671111e+26,2.7426308799609123,2.7402837196818792,2.356790460351716,2.374106508804013,1.45499721730946,-2.0268721464003012,-0.36653154442041347,0.5797835966168101,-2.329754146925876,2.656960182742849,2.6022770843001926,2.620864475265121,1.7954444790635122,-0.7885944323355683,0.6047756597101672,39.02825542004099,41.147410472367724,26.27187940353104
FRB20200701A,-9999,FRB20200118D,174.45,20.86,71.8,-9999.0,32.68,626.0,42.98,625.2,4.92,0.0026,1.05,2.98,0,0.001823,53.2,-56.9,775.6,522.3,636.5,338499.298,333021,46.509,FRB20200118D,1,274.3,266.8,-4946.0455,-4978.0813,0.21936661824405015,308.86556440121797,253.30000000000007,1.4950384672865757,2.3608070719669244e+39,1.0143032894142596e+42,1.2224612114049997e+28,2.7960189693471493,2.7965743332104296,2.4382258076045296,2.426185825244511,0.6919651027673603,-2.5850266520291822,0.021189299069938092,0.4742162640762552,-2.7392133313450238,2.8896378004066676,2.7179200258369938,2.803798407989674,2.489769491259746,-0.6588294597850858,0.17465236718577803,39.37306049745413,42.006167833917004,28.08723508788562
FRB20200701A,-9999,FRB20200118D,174.45,20.86,71.8,-9999.0,32.68,626.0,42.98,625.2,4.92,0.0026,1.05,2.98,1,0.00128,26.2,-72.0,567.5,400.2,469.8,338499.298,333021,46.509,FRB20200118D,1,274.3,266.8,-4946.0455,-4978.0813,0.21936661824405015,204.0000352322296,167.3,1.0497253089011613,1.7425092889396093e+39,7.48656222100266e+41,2.243912299094481e+28,2.7960189693471493,2.7965743332104296,2.4382258076045296,2.426185825244511,0.6919651027673603,-2.5850266520291822,0.021189299069938092,0.4742162640762552,-2.8927900303521317,2.7539658658651605,2.6022770843001926,2.671913012441587,2.309630242431593,-0.6588294597850858,0.021075668178670137,39.24117510190604,41.874282438368915,28.351005878981795
FRB20200219B,-9999,FRB20200127B,126.62,28.03,154.0,951.0,29.3,351.0,43.54,351.317,0.98,0.0009,2.41,4.7,0,0.00045,8.19,-15.8,758.4,400.2,518.1,164644.095,166985,46.356,FRB20200127B,1,148.65,150.3,-4939.9,-4956.19565,0.06402548000674749,381.13392693841695,358.2,0.4229222029505782,2.437875505130248e+38,1.330095231372e+41,8.58548364191275e+28,2.5456991655266115,2.545307116465824,2.1721649135409566,2.176958980586908,-0.00877392430750515,-3.0457574905606752,0.3820170425748684,0.6720978579357175,-3.3467874862246565,2.87989832433001,2.6022770843001926,2.714413592287121,2.581077609560231,-1.1936471568892044,-0.37373951427187424,38.38701152375346,41.12388273643983,28.933764765087812
FRB20201014B,-9999,FRB20200202A,132.71,-17.59,62.1,-9999.0,34.95,726.3,112.6,726.33,20.639999999999997,0.003,3.0,32.0,0,0.002841,84.3,-70.2,800.2,605.5,742.2,559866.366,542515,41.907,FRB20200202A,1,321.55,321.15,-4986.536,-4977.355,0.27527649319325487,248.2963332247268,194.70000000000005,2.2277521895555523,4.726761423149271e+40,5.651182248632777e+42,2.3338863705963838e+27,2.8611339824312356,2.8611160441613954,2.507248513918787,2.5067079263501197,1.3147096929551736,-2.5228787452803374,0.47712125471966244,1.505149978319906,-2.546528766277064,2.903198547042978,2.782114147479071,2.8705209500127644,2.394970306054661,-0.5602308729231598,0.34786687918830667,40.6745636824331,42.75213931336749,27.368079707825775
FRB20201014B,-9999,FRB20200202A,132.71,-17.59,62.1,-9999.0,34.95,726.3,112.6,726.33,20.639999999999997,0.003,3.0,32.0,1,0.001486,92.9,-81.2,800.2,590.8,709.6,559866.366,542515,41.907,FRB20200202A,1,321.55,321.15,-4986.536,-4977.355,0.27527649319325487,267.0428976746677,209.4000000000001,1.1652375056950195,4.5191456559778e+40,5.402962710360843e+42,2.553256194343724e+27,2.8611339824312356,2.8611160441613954,2.507248513918787,2.5067079263501197,1.3147096929551736,-2.5228787452803374,0.47712125471966244,1.505149978319906,-2.8279811905754437,2.903198547042978,2.771440486639912,2.85101360682367,2.4265810318774528,-0.5602308729231598,0.06641445488992723,40.65505633924401,42.732631970178396,27.407094394203963
FRB20200702C,-9999,FRB20200223B,118.08,-33.87,51.7,-9999.0,22.68,203.8,76.38,202.75,7.86,0.0046,1.52,9.6,0,0.002292,99.8,-91.0,800.2,589.3,690.7,342611.597,332684,46.564,FRB20200223B,1,78.55,82.85,-4995.36735,-4985.0845,0.002248222001635545,211.37415002014504,210.9000000000001,2.2868586341041772,7.943012940279582e+35,1.2604711778157726e+38,5.667234062664287e+23,2.3069608628831935,2.3092041796704077,1.8951461893759922,1.9182925127553556,0.895422546039408,-2.337242168318426,0.18184358794477254,0.9822712330395684,-2.6397853867046477,2.903198547042978,2.770336441095149,2.839289456006147,2.325051874219977,-2.6481608063926076,0.359239318814862,35.89998527007645,38.10053291946215,23.753371149825952
FRB20200821B,-9999,FRB20200223B,118.08,-33.87,51.7,-9999.0,8.13,202.2,11.34,201.7,4.92,0.0027,2.8,5.6,0,0.00137,23.8,-25.8,800.2,472.1,620.1,339179.776,339448,45.477,FRB20200223B,1,78.05,82.35,-4995.36735,-4985.0845,0.002248222001635545,328.83764163873667,328.1,1.3669268449924616,4.159818091534141e+35,2.0845851430451653e+38,3.305642846865769e+24,2.3047058982127653,2.3057811512549824,1.8923729073984363,1.915663603505773,0.6919651027673603,-2.5686362358410126,0.4471580313422192,0.7481880270062004,-2.8632794328435933,2.903198547042978,2.674034000431255,2.792461731346951,2.516981524866538,-2.6481608063926076,0.1357452726759163,35.619074339383886,38.319019638200395,24.519255929085887
FRB20210115C,-9999,FRB20200223B,118.08,-33.87,51.7,-9999.0,14.63,201.8,30.75,202.039,10.81,0.00191,7.5,14.4,0,0.00224,54.1,-56.6,790.0,527.7,645.7,522284.868,519776,44.342,FRB20200223B,1,78.2,82.5,-4995.36735,-4985.0845,0.002248222001635545,262.88970863102895,262.29999999999995,2.2349752794037325,1.1138273032152585e+36,5.814226220126923e+38,1.691608538642988e+24,2.3054352102879623,2.3049211619008916,1.893206753059848,1.916453948549925,1.0338256939533104,-2.7189666327522723,0.8750612633917001,1.1583624920952498,-2.6497519816658373,2.8976270912904414,2.7223870941771238,2.8100307864058394,2.419773585070844,-2.6481608063926076,0.34927272385367225,36.04681785953183,38.76449192530877,24.228299868645692
FRB20210117F,-9999,FRB20200223B,118.08,-33.87,51.7,-9999.0,10.78,201.0,19.15,200.88,2.9499999999999997,0.0025,1.9,2.8,0,0.00126,63.0,-73.0,725.6,515.1,611.3,355561.677,355332,42.926,FRB20200223B,1,77.65,81.9,-4995.36735,-4985.0845,0.002248222001635545,210.97325073134428,210.5,1.2571735946645999,2.0503925168156912e+35,1.3944658154748472e+38,6.420255970493673e+24,2.302936699704866,2.303196057420489,1.8901414600645774,1.9132839017604184,0.469822015978163,-2.6020599913279625,0.2787536009528289,0.4471580313422192,-2.899629454882437,2.860697274052039,2.711891549880579,2.78625439578978,2.3242273946521776,-2.6481608063926076,0.09939525063707248,35.31183700816273,38.144407872253836,24.807552343389233
FRB20201105A,-9999,FRB20200320A,160.2,-38.32,59.0,-9999.0,8.83,581.1,9.29,581.4083,1.97,0.0012,0.63,1.26,0,0.000595,15.3,-23.6,755.4,404.6,552.8,343919.769,343210,44.873,FRB20200320A,1,267.9,271.15,-4978.2745,-4991.578,0.21170943986113533,425.06767150328625,350.79999999999995,0.4910418128525832,8.056133397167382e+38,4.880846443064138e+41,5.636208917094924e+28,2.7644812273285786,2.764250875438773,2.427972713608209,2.433209608771474,0.2944662261615929,-2.9208187539523753,-0.2006594505464183,0.10037054511756291,-3.2254830342714502,2.878176980491506,2.607025878434786,2.742568034366142,2.6284580759818805,-0.6742597768969799,-0.3088815255593281,38.90612664885317,41.68849514447706,28.750987082709127
FRB20200820A,-9999,FRB20200420A,118.28,-25.42,55.0,-9999.0,53.31,671.3,202.2,670.5,1.97,0.0012,6.1,22.0,0,0.0006246,42.44,-36.7,800.2,551.6,701.4,393571.548,358329,42.444,FRB20200420A,1,306.25,310.3,-4995.713,-4980.868,0.25728456493537694,312.56094284293476,248.60000000000002,0.4967849104487366,2.670226134555551e+40,9.308694560713121e+42,5.0716870143117764e+29,2.8263987821876175,2.8269166471849205,2.486076097372589,2.491781775584166,0.2944662261615929,-2.9208187539523753,0.785329835010767,1.3424226808222062,-3.2043980201058204,2.903198547042978,2.7416242575038123,2.8459657615454836,2.4949347082719697,-0.589586267285434,-0.3038316040721637,40.42654804220015,42.96888878035506,29.705152444370633
FRB20200820A,-9999,FRB20200420A,118.28,-25.42,55.0,-9999.0,53.31,671.3,202.2,670.5,1.97,0.0012,6.1,22.0,1,0.00084,14.9,-12.4,800.2,485.6,684.7,393571.548,358329,42.444,FRB20200420A,1,306.25,310.3,-4995.713,-4980.868,0.25728456493537694,395.5417241286696,314.6,0.6681065078080992,2.606649321828038e+40,9.08705897593424e+42,5.322103446309323e+29,2.8263987821876175,2.8269166471849205,2.486076097372589,2.491781775584166,0.2944662261615929,-2.9208187539523753,0.785329835010767,1.3424226808222062,-3.0757207139381184,2.903198547042978,2.686278678067201,2.8355003278673188,2.5971923022536116,-0.589586267285434,-0.17515429790446183,40.41608260852199,42.958423346676895,29.726083311726963
FRB20200508C,-9999,FRB20200508H,124.38,25.66,1300.0,1400.0,11.35,480.4,19.1,479.4861,2.9499999999999997,0.0013,0.91,2.4,0,0.000655,3.4,-15.5,629.6,400.2,434.3,307424.591,308744,50.409,FRB20200508H,1,210.7,211.3,-4972.2,-4955.48,0.1421933187768355,262.0191473274061,229.40000000000003,0.5734580908785508,5.313443164035556e+38,2.301154644296789e+41,2.5925053122018054e+28,2.6807760217657073,2.6816029987308685,2.3236645356081,2.3248994970523134,0.469822015978163,-2.886056647693163,-0.040958607678906384,0.38021124171160603,-3.183758700008217,2.799064719351008,2.6022770843001926,2.6377898293622293,2.4183330290097964,-0.8471208092779872,-0.2414983154527645,38.72537603944989,41.36194580550393,28.413719654957923
FRB20200621A,-9999,FRB20200619A,83.96,27.77,109.7,-9999.0,13.29,438.3,27.47,439.7122,2.9499999999999997,0.00078,0.76,1.76,0,0.000485,38.8,-60.0,672.8,454.7,553.1,359431.962,360347,42.12,FRB20200619A,1,194.35,197.4,-4863.215,-4971.721,0.12191216638832657,244.68904348929397,218.09999999999997,0.432297656207186,3.619989355170157e+38,1.753747543078886e+41,9.738233764783934e+27,2.643168515470003,2.6417714706539592,2.2885845449672853,2.295347148333618,0.469822015978163,-3.1079053973095196,-0.11918640771920865,0.24551266781414982,-3.3142582613977365,2.827885982789856,2.6577249542051082,2.7428036584691657,2.3886145232599545,-0.9139529512179231,-0.3642171190789904,38.55870729346199,41.24396707560989,27.988480195506362
FRB20200825B,-9999,FRB20200619A,83.96,27.77,109.7,-9999.0,8.79,446.4,13.29,439.8777,29.49,0.00208,0.175,1.05,0,2e-06,42.5,-130.0,538.1,412.5,471.1,-9999.0,-9999,-9999.0,FRB20200619A,1,194.45,197.5,-4863.215,-4971.721,0.12203684029017232,140.9278271404457,125.60000000000002,0.0017824726677270024,1.8433259561829985e+38,3.447132719167387e+40,3.099481262626359e+25,2.6433319455812474,2.6497241859295224,2.2888079474834786,2.295567099962479,1.469674772551798,-2.6819366650372385,-0.7569619513137056,0.021189299069938092,-5.698970004336019,2.730862992046494,2.6154239528859438,2.673113104238234,2.1489967559220964,-0.9135090453946512,-2.748977120856938,38.265602138504335,40.53745800464161,25.491289015243947
FRB20201022D,-9999,FRB20200619A,83.96,27.77,109.7,-9999.0,13.02,439.6,15.05,440.37,6.88,0.01,0.52,3.1,0,0.005,-3.4,5.4,800.2,400.2,800.2,491267.673,488883,47.65,FRB20200619A,1,194.7,197.75,-4863.215,-4971.721,0.12234849012730878,448.9393960509236,400.00000000000006,4.454944292242819,9.292394738156186e+38,1.7494318406770978e+41,5.895542403484557e+26,2.643817725199263,2.643057683751453,2.2893659515200318,2.2961164921697144,0.8375884382355113,-2.0,-0.28399665636520083,0.4913616938342727,-2.3010299956639813,2.903198547042978,2.6022770843001926,2.903198547042978,2.6521877179808317,-0.9124013858007434,0.6488422776831497,38.96812765022008,41.242897026673475,26.770523767362203
